,DATE,PERMNO,GVKEY,CUSIP,TICKER,NAME,RETURN.OLD,RETURN,RETURN.DIFF,GSECTOR,SECTORNAMES,SECTOR,MKTCAP,ENTVAL,P2B,EV2S,SIZE
1195,2008-11-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,-0.119939,-0.119938,0,20,Industrials,INDUST,170.6977314,644.2827314,1.630896015,3.477346348,12.04764962
1196,2008-11-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,-0.07837,-0.07837,0,45,InformationTechnology,INFOTK,83.57375,92.77675,2.111141284,0.805158035,11.33348475
1197,2008-11-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,-0.116919,-0.117391,0,45,InformationTechnology,INFOTK,112.6983194,133.7163194,8.369722938,1.237793159,11.63246979
1198,2008-11-01,59328,6008,458140100,INTC,INTEL CORP,-0.130435,-0.131638,0.001,45,InformationTechnology,INFOTK,81.53892,71.68392,2.086034589,2.178577681,11.30883573
1199,2008-11-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,-0.037496,-0.037058,0,35,HealthCare,HEALTH,165.6799197,164.7229197,3.897342329,2.712470685,12.01781301
1200,2008-11-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,-0.232485,-0.232485,0,40,Financials,FINS,117.6952155,383.0202155,0.872171741,3.82637578,11.67585364
1201,2008-11-01,11308,3144,191216100,KO,COCA-COLA CO,0.072401,0.072822,0,30,ConsumerStaples,COSTAP,104.66424,108.99724,5.112555686,3.82392787,11.55851279
1202,2008-11-01,22592,7435,88579Y101,MMM,3M CO,0.048678,0.049341,-0.001,20,Industrials,INDUST,39.90646422,44.46046422,4.039524671,2.017628618,10.5942936
1203,2008-11-01,22752,7257,58933Y105,MRK,MERCK & CO,-0.136672,-0.136672,0,35,HealthCare,HEALTH,64.073776,64.827776,3.415756012,2.686649426,11.06779045
1204,2008-11-01,21936,8530,717081103,PFE,PFIZER INC,-0.054207,-0.055865,0.002,35,HealthCare,HEALTH,119.47166,113.02366,2.078382478,2.295176265,11.69083447
1205,2008-11-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,-0.002944,-0.002944,0,30,ConsumerStaples,COSTAP,181.1837251,217.2857251,2.903585339,2.748642984,12.10726685
1206,2008-11-01,66093,9899,00206R102,T,AT&T INC,0.066866,0.066866,0,50,Telecommunications,TELCOM,167.9507565,241.1497565,1.743186155,1.939999972,12.0314261
1207,2008-11-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,-0.109989,-0.110382,0,20,Industrials,INDUST,50.5952376,57.7092376,3.178691814,0.985471954,10.83161273
1208,2008-11-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,0.100438,0.100438,0,50,Telecommunications,TELCOM,96.293628,137.954628,2.308867501,1.399418016,11.47515743
1209,2008-11-01,55976,11259,931142103,WMT,WAL-MART STORES INC,0.001254,0.001254,0,30,ConsumerStaples,COSTAP,184.946,219.889,2.832901892,0.505505899,12.12781917
1210,2008-11-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,0.086751,0.087573,-0.001,10,Energy,ENERGY,397.23408,374.65208,3.516435002,1.278082801,12.89228101
1211,2008-12-01,24643,1356,13817101,AA,ALCOA INC,0.046468,0.046468,0,15,Materials,MATRLS,9.01156942,18.82756942,0.771538478,0.827512721,9.106264522
1212,2008-12-01,19561,2285,97023105,BA,BOEING CO,0.000938,0.000938,0,20,Industrials,INDUST,29.78954846,34.02254846,-23.02128938,0.671639065,10.30191289
1213,2008-12-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,-0.113846,-0.113804,0,40,Financials,FINS,70.64549888,578.6864989,0.506960832,5.984100956,11.16542968
1214,2008-12-01,18542,2817,149123101,CAT,CATERPILLAR INC,0.089778,0.089778,0,20,Industrials,INDUST,26.87021109,59.61821109,4.414360291,1.153335353,10.19877356
1215,2008-12-01,14541,2991,166764100,CVX,CHEVRON CORP,-0.063789,-0.063789,0,10,Energy,ENERGY,148.253041,147.594041,1.710980531,0.898539152,11.90667583
1216,2008-12-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,0.009577,0.009577,0,15,Materials,MATRLS,22.8300622,28.7760622,3.314468961,1.176069241,10.03583346
1217,2008-12-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,-0.038439,-0.038349,0,20,Industrials,INDUST,170.6977314,644.2827314,1.630896015,3.477346348,12.04764962
1218,2008-12-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,0.030896,0.030921,0,45,InformationTechnology,INFOTK,83.57375,92.77675,2.111141284,0.805158035,11.33348475
1219,2008-12-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,0.031373,0.031373,0,45,InformationTechnology,INFOTK,112.6983194,133.7163194,8.369722938,1.237793159,11.63246979
1220,2008-12-01,59328,6008,458140100,INTC,INTEL CORP,0.062319,0.062319,0,45,InformationTechnology,INFOTK,81.53892,71.68392,2.086034589,2.178577681,11.30883573
1221,2008-12-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,0.021338,0.021338,0,35,HealthCare,HEALTH,165.6799197,164.7229197,3.897342329,2.712470685,12.01781301
1222,2008-12-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,-0.004106,-0.004106,0,40,Financials,FINS,117.6952155,383.0202155,0.872171741,3.82637578,11.67585364
1223,2008-12-01,11308,3144,191216100,KO,COCA-COLA CO,-0.034137,-0.034137,0,30,ConsumerStaples,COSTAP,104.66424,108.99724,5.112555686,3.82392787,11.55851279
1224,2008-12-01,22592,7435,88579Y101,MMM,3M CO,-0.140296,-0.140296,0,20,Industrials,INDUST,39.90646422,44.46046422,4.039524671,2.017628618,10.5942936
1225,2008-12-01,22752,7257,58933Y105,MRK,MERCK & CO,0.151946,0.154163,-0.002,35,HealthCare,HEALTH,64.073776,64.827776,3.415756012,2.686649426,11.06779045
1226,2008-12-01,21936,8530,717081103,PFE,PFIZER INC,0.077906,0.077906,0,35,HealthCare,HEALTH,119.47166,113.02366,2.078382478,2.295176265,11.69083447
1227,2008-12-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,-0.039316,-0.039316,0,30,ConsumerStaples,COSTAP,181.1837251,217.2857251,2.903585339,2.748642984,12.10726685
1228,2008-12-01,66093,9899,00206R102,T,AT&T INC,-0.002101,-0.002101,0,50,Telecommunications,TELCOM,167.9507565,241.1497565,1.743186155,1.939999972,12.0314261
1229,2008-12-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,0.104471,0.104471,0,20,Industrials,INDUST,50.5952376,57.7092376,3.178691814,0.985471954,10.83161273
1230,2008-12-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,0.038285,0.038285,0,50,Telecommunications,TELCOM,96.293628,137.954628,2.308867501,1.399418016,11.47515743
1231,2008-12-01,55976,11259,931142103,WMT,WAL-MART STORES INC,0.007471,0.007561,0,30,ConsumerStaples,COSTAP,184.946,219.889,2.832901892,0.505505899,12.12781917
1232,2008-12-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,-0.003993,-0.003993,0,10,Energy,ENERGY,397.23408,374.65208,3.516435002,1.278082801,12.89228101
1233,2009-01-01,24643,1356,13817101,AA,ALCOA INC,-0.308171,-0.30817,0,15,Materials,MATRLS,7.1511785,16.2251785,0.577546317,0.978127472,8.875032447
1234,2009-01-01,19561,2285,97023105,BA,BOEING CO,-0.008437,-0.008437,0,20,Industrials,INDUST,24.81000516,29.63200516,-37.47734918,0.448915361,10.11900228
1235,2009-01-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,-0.53267,-0.53267,0,40,Financials,FINS,43.654479,566.318479,0.262548589,3.117326546,10.68406117
1236,2009-01-01,18542,2817,149123101,CAT,CATERPILLAR INC,-0.299978,-0.301929,0.002,20,Industrials,INDUST,16.8238116,48.1108116,2.698718576,1.303816033,9.730550519
1237,2009-01-01,14541,2991,166764100,CVX,CHEVRON CORP,-0.046641,-0.046641,0,10,Energy,ENERGY,134.7941453,137.6841453,1.543803847,1.040633562,11.81150404
1238,2009-01-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,-0.09249,-0.09249,0,15,Materials,MATRLS,20.17700839,27.82900839,2.891931832,0.972498196,9.912299037
1239,2009-01-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,-0.251235,-0.251235,0,20,Industrials,INDUST,107.0606033,564.0586033,1.059806603,3.709935565,11.58115034
1240,2009-01-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,-0.042436,-0.042436,0,45,InformationTechnology,INFOTK,83.57375,92.77675,2.111141284,0.805158035,11.33348475
1241,2009-01-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,0.088997,0.088997,0,45,InformationTechnology,INFOTK,128.0301553,146.7111553,9.413289856,1.689364324,11.7600211
1242,2009-01-01,59328,6008,458140100,INTC,INTEL CORP,-0.120055,-0.120055,0,45,InformationTechnology,INFOTK,83.94255,74.54455,2.148846764,2.608276767,11.33788792
1243,2009-01-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,-0.035768,-0.035768,0,35,HealthCare,HEALTH,145.1208226,145.2618226,3.313941737,2.416841185,11.88532193
1244,2009-01-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,-0.178877,-0.181059,0.002,40,Financials,FINS,99.88051656,513.1215166,0.722719203,4.336140452,11.51172992
1245,2009-01-01,11308,3144,191216100,KO,COCA-COLA CO,-0.056329,-0.056329,0,30,ConsumerStaples,COSTAP,101.6124,106.7124,4.905967555,3.721313991,11.52892085
1246,2009-01-01,22592,7435,88579Y101,MMM,3M CO,-0.065172,-0.065172,0,20,Industrials,INDUST,34.52477248,38.67977248,3.545729946,1.900165675,10.44943239
1247,2009-01-01,22752,7257,58933Y105,MRK,MERCK & CO,-0.060855,-0.060855,0,35,HealthCare,HEALTH,56.40689575,50.56329575,2.883345895,2.347326736,10.9403467
1248,2009-01-01,21936,8530,717081103,PFE,PFIZER INC,-0.176736,-0.176736,0,35,HealthCare,HEALTH,91.90747398,86.53247398,1.527057355,1.994755048,11.42853763
1249,2009-01-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,-0.111938,-0.112225,0,30,ConsumerStaples,COSTAP,137.2533172,171.6373172,2.25801295,2.402000072,11.82958353
1250,2009-01-01,66093,9899,00206R102,T,AT&T INC,-0.121754,-0.123441,0.002,50,Telecommunications,TELCOM,148.68,219.218,1.528198908,1.79940572,11.90955162
1251,2009-01-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,-0.104664,-0.104664,0,20,Industrials,INDUST,40.48870728,48.04370728,2.560469695,0.980163769,10.60877838
1252,2009-01-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,-0.10531,-0.106012,0.001,50,Telecommunications,TELCOM,85.7853348,150.5673348,2.049779809,1.415585488,11.35960335
1253,2009-01-01,55976,11259,931142103,WMT,WAL-MART STORES INC,-0.159472,-0.159472,0,30,ConsumerStaples,COSTAP,184.946,219.889,2.832901892,0.505505899,12.12781917
1254,2009-01-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,-0.041964,-0.041964,0,10,Energy,ENERGY,332.308251,316.372251,3.105597516,1.406799167,12.71381828
1255,2009-02-01,24643,1356,13817101,AA,ALCOA INC,-0.178434,-0.182982,0.005,15,Materials,MATRLS,7.1511785,16.2251785,0.577546317,0.978127472,8.875032447
1256,2009-02-01,19561,2285,97023105,BA,BOEING CO,-0.246987,-0.249424,0.002,20,Industrials,INDUST,24.81000516,29.63200516,-37.47734918,0.448915361,10.11900228
1257,2009-02-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,-0.399696,-0.399696,0,40,Financials,FINS,43.654479,566.318479,0.262548589,3.117326546,10.68406117
1258,2009-02-01,18542,2817,149123101,CAT,CATERPILLAR INC,-0.202269,-0.202269,0,20,Industrials,INDUST,16.8238116,48.1108116,2.698718576,1.303816033,9.730550519
1259,2009-02-01,14541,2991,166764100,CVX,CHEVRON CORP,-0.129892,-0.131184,0.001,10,Energy,ENERGY,134.7941453,137.6841453,1.543803847,1.040633562,11.81150404
1260,2009-02-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,-0.16507,-0.168524,0.003,15,Materials,MATRLS,20.17700839,27.82900839,2.891931832,0.972498196,9.912299037
1261,2009-02-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,-0.272877,-0.277819,0.005,20,Industrials,INDUST,107.0606033,564.0586033,1.059806603,3.709935565,11.58115034
1262,2009-02-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,-0.164604,-0.164604,0,45,InformationTechnology,INFOTK,86.02818,91.79218,2.12195205,0.838039842,11.3624302
1263,2009-02-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,0.009602,0.009609,0,45,InformationTechnology,INFOTK,128.0301553,146.7111553,9.413289856,1.689364324,11.7600211
1264,2009-02-01,59328,6008,458140100,INTC,INTEL CORP,-0.00155,-0.002229,0.001,45,InformationTechnology,INFOTK,83.94255,74.54455,2.148846764,2.608276767,11.33788792
1265,2009-02-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,-0.125325,-0.126111,0.001,35,HealthCare,HEALTH,145.1208226,145.2618226,3.313941737,2.416841185,11.88532193
1266,2009-02-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,-0.104273,-0.104273,0,40,Financials,FINS,99.88051656,513.1215166,0.722719203,4.336140452,11.51172992
1267,2009-02-01,11308,3144,191216100,KO,COCA-COLA CO,-0.043773,-0.043773,0,30,ConsumerStaples,COSTAP,101.6124,106.7124,4.905967555,3.721313991,11.52892085
1268,2009-02-01,22592,7435,88579Y101,MMM,3M CO,-0.14538,-0.145673,0,20,Industrials,INDUST,34.52477248,38.67977248,3.545729946,1.900165675,10.44943239
1269,2009-02-01,22752,7257,58933Y105,MRK,MERCK & CO,-0.152364,-0.152364,0,35,HealthCare,HEALTH,56.40689575,50.56329575,2.883345895,2.347326736,10.9403467
1270,2009-02-01,21936,8530,717081103,PFE,PFIZER INC,-0.133745,-0.137536,0.004,35,HealthCare,HEALTH,91.90747398,86.53247398,1.527057355,1.994755048,11.42853763
1271,2009-02-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,-0.116147,-0.116147,0,30,ConsumerStaples,COSTAP,137.2533172,171.6373172,2.25801295,2.402000072,11.82958353
1272,2009-02-01,66093,9899,00206R102,T,AT&T INC,-0.034525,-0.034525,0,50,Telecommunications,TELCOM,148.68,219.218,1.528198908,1.79940572,11.90955162
1273,2009-02-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,-0.141175,-0.141966,0.001,20,Industrials,INDUST,40.48870728,48.04370728,2.560469695,0.980163769,10.60877838
1274,2009-02-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,-0.044861,-0.044861,0,50,Telecommunications,TELCOM,85.7853348,150.5673348,2.049779809,1.415585488,11.35960335
1275,2009-02-01,55976,11259,931142103,WMT,WAL-MART STORES INC,0.044992,0.044992,0,30,ConsumerStaples,COSTAP,196.3895472,232.9825472,3.155815385,0.618226981,12.18785545
1276,2009-02-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,-0.106956,-0.107712,0.001,10,Energy,ENERGY,332.308251,316.372251,3.105597516,1.406799167,12.71381828
1277,2009-03-01,24643,1356,13817101,AA,ALCOA INC,0.17817,0.17817,0,15,Materials,MATRLS,7.1511785,16.2251785,0.577546317,0.978127472,8.875032447
1278,2009-03-01,19561,2285,97023105,BA,BOEING CO,0.131679,0.131679,0,20,Industrials,INDUST,24.81000516,29.63200516,-37.47734918,0.448915361,10.11900228
1279,2009-03-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,0.729114,0.731326,-0.002,40,Financials,FINS,43.654479,566.318479,0.262548589,3.117326546,10.68406117
1280,2009-03-01,18542,2817,149123101,CAT,CATERPILLAR INC,0.136123,0.136123,0,20,Industrials,INDUST,16.8238116,48.1108116,2.698718576,1.303816033,9.730550519
1281,2009-03-01,14541,2991,166764100,CVX,CHEVRON CORP,0.107561,0.10756,0,10,Energy,ENERGY,134.7941453,137.6841453,1.543803847,1.040633562,11.81150404
1282,2009-03-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,0.190298,0.190298,0,15,Materials,MATRLS,20.17700839,27.82900839,2.891931832,0.972498196,9.912299037
1283,2009-03-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,0.188014,0.188014,0,20,Industrials,INDUST,107.0606033,564.0586033,1.059806603,3.709935565,11.58115034
1284,2009-03-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,0.107131,0.107659,-0.001,45,InformationTechnology,INFOTK,86.02818,91.79218,2.12195205,0.838039842,11.3624302
1285,2009-03-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,0.052809,0.052809,0,45,InformationTechnology,INFOTK,128.0301553,146.7111553,9.413289856,1.689364324,11.7600211
1286,2009-03-01,59328,6008,458140100,INTC,INTEL CORP,0.179749,0.179749,0,45,InformationTechnology,INFOTK,83.94255,74.54455,2.148846764,2.608276767,11.33788792
1287,2009-03-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,0.052,0.052,0,35,HealthCare,HEALTH,145.1208226,145.2618226,3.313941737,2.416841185,11.88532193
1288,2009-03-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,0.163238,0.163238,0,40,Financials,FINS,99.88051656,513.1215166,0.722719203,4.336140452,11.51172992
1289,2009-03-01,11308,3144,191216100,KO,COCA-COLA CO,0.085924,0.087271,-0.001,30,ConsumerStaples,COSTAP,101.6124,106.7124,4.905967555,3.721313991,11.52892085
1290,2009-03-01,22592,7435,88579Y101,MMM,3M CO,0.093709,0.093709,0,20,Industrials,INDUST,34.52477248,38.67977248,3.545729946,1.900165675,10.44943239
1291,2009-03-01,22752,7257,58933Y105,MRK,MERCK & CO,0.121074,0.1239,-0.003,35,HealthCare,HEALTH,56.40689575,50.56329575,2.883345895,2.347326736,10.9403467
1292,2009-03-01,21936,8530,717081103,PFE,PFIZER INC,0.106417,0.106418,0,35,HealthCare,HEALTH,91.90747398,86.53247398,1.527057355,1.994755048,11.42853763
1293,2009-03-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,-0.022421,-0.022421,0,30,ConsumerStaples,COSTAP,137.2533172,171.6373172,2.25801295,2.402000072,11.82958353
1294,2009-03-01,66093,9899,00206R102,T,AT&T INC,0.06016,0.06016,0,50,Telecommunications,TELCOM,148.68,219.218,1.528198908,1.79940572,11.90955162
1295,2009-03-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,0.052657,0.052657,0,20,Industrials,INDUST,40.48870728,48.04370728,2.560469695,0.980163769,10.60877838
1296,2009-03-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,0.058535,0.058535,0,50,Telecommunications,TELCOM,85.7853348,150.5673348,2.049779809,1.415585488,11.35960335
1297,2009-03-01,55976,11259,931142103,WMT,WAL-MART STORES INC,0.063617,0.064051,0,30,ConsumerStaples,COSTAP,196.3895472,232.9825472,3.155815385,0.618226981,12.18785545
1298,2009-03-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,0.002945,0.002945,0,10,Energy,ENERGY,332.308251,316.372251,3.105597516,1.406799167,12.71381828
1299,2009-04-01,24643,1356,13817101,AA,ALCOA INC,0.235695,0.235695,0,15,Materials,MATRLS,10.06438471,19.47838471,0.788621275,1.147407205,9.216758205
1300,2009-04-01,19561,2285,97023105,BA,BOEING CO,0.125632,0.125632,0,20,Industrials,INDUST,29.63474,33.98074,164.6374444,0.495230558,10.2967026
1301,2009-04-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,0.309384,0.309384,0,40,Financials,FINS,114.1992588,570.5002588,0.581190373,3.501204456,11.64570009
1302,2009-04-01,18542,2817,149123101,CAT,CATERPILLAR INC,0.287554,0.288927,-0.001,20,Industrials,INDUST,20.52755376,49.80555376,2.821656874,1.561302626,9.929523349
1303,2009-04-01,14541,2991,166764100,CVX,CHEVRON CORP,-0.016954,-0.016954,0,10,Energy,ENERGY,132.8652363,137.5812363,1.510553176,0.914452691,11.79709063
1304,2009-04-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,0.24944,0.24944,0,15,Materials,MATRLS,23.15043696,30.89643696,3.198899677,1.080597264,10.04976893
1305,2009-04-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,0.251236,0.251236,0,20,Industrials,INDUST,124.5465882,586.2485882,1.110842839,3.750886704,11.73243513
1306,2009-04-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,0.122271,0.122271,0,45,InformationTechnology,INFOTK,86.02818,91.79218,2.12195205,0.838039842,11.3624302
1307,2009-04-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,0.065229,0.065229,0,45,InformationTechnology,INFOTK,136.8825073,153.7285073,8.900032983,1.652923608,11.82687823
1308,2009-04-01,59328,6008,458140100,INTC,INTEL CORP,0.0499,0.0499,0,45,InformationTechnology,INFOTK,92.63035,82.20435,2.37227828,2.561202331,11.43637212
1309,2009-04-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,-0.004563,-0.004563,0,35,HealthCare,HEALTH,156.446512,155.344512,3.382846714,2.548469585,11.96046945
1310,2009-04-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,0.243416,0.243745,0,40,Financials,FINS,133.8522449,577.2182449,0.912956777,4.891348424,11.80449182
1311,2009-04-01,11308,3144,191216100,KO,COCA-COLA CO,-0.020478,-0.020478,0,30,ConsumerStaples,COSTAP,111.09685,114.59985,4.814389409,3.465581529,11.61815762
1312,2009-04-01,22592,7435,88579Y101,MMM,3M CO,0.158487,0.158488,0,20,Industrials,INDUST,41.9690921,45.0750921,3.884947894,1.970409691,10.64468872
1313,2009-04-01,22752,7257,58933Y105,MRK,MERCK & CO,-0.093832,-0.093832,0,35,HealthCare,HEALTH,58.9638654,52.7144654,2.901136831,2.233701647,10.98468008
1314,2009-04-01,21936,8530,717081103,PFE,PFIZER INC,-0.01909,-0.01909,0,35,HealthCare,HEALTH,101.237145,91.099145,1.607576737,2.076854482,11.52522101
1315,2009-04-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,0.059248,0.058975,0,30,ConsumerStaples,COSTAP,149.0587,181.2497,2.361700071,2.505663846,11.91209547
1316,2009-04-01,66093,9899,00206R102,T,AT&T INC,0.032937,0.032588,0,50,Telecommunications,TELCOM,146.556,215.928,1.486233508,1.763310904,11.89516289
1317,2009-04-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,0.136342,0.136342,0,20,Industrials,INDUST,48.90854508,55.70854508,2.814232412,1.058534337,10.79770741
1318,2009-04-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,0.019868,0.018825,0.001,50,Telecommunications,TELCOM,87.29203749,151.0210375,2.045651422,1.405579069,11.37701453
1319,2009-04-01,55976,11259,931142103,WMT,WAL-MART STORES INC,-0.03263,-0.032629,0,30,ConsumerStaples,COSTAP,196.3895472,232.9825472,3.155815385,0.618226981,12.18785545
1320,2009-04-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,-0.020999,-0.020999,0,10,Energy,ENERGY,335.9727789,329.5177789,3.151951168,1.249100768,12.72478542
1321,2009-05-01,24643,1356,13817101,AA,ALCOA INC,0.019846,0.019557,0,15,Materials,MATRLS,10.06438471,19.47838471,0.788621275,1.147407205,9.216758205
1322,2009-05-01,19561,2285,97023105,BA,BOEING CO,0.130337,0.130857,-0.001,20,Industrials,INDUST,29.63474,33.98074,164.6374444,0.495230558,10.2967026
1323,2009-05-01,59408,7647,60505104,BAC,BANK OF AMERICA CORP,0.262038,0.262038,0,40,Financials,FINS,114.1992588,570.5002588,0.581190373,3.501204456,11.64570009
1324,2009-05-01,18542,2817,149123101,CAT,CATERPILLAR INC,-0.003373,-0.003373,0,20,Industrials,INDUST,20.52755376,49.80555376,2.821656874,1.561302626,9.929523349
1325,2009-05-01,14541,2991,166764100,CVX,CHEVRON CORP,0.018457,0.018379,0,10,Energy,ENERGY,132.8652363,137.5812363,1.510553176,0.914452691,11.79709063
1326,2009-05-01,11703,4087,263534109,DD,DU PONT (E I) DE NEMOURS,0.035125,0.035534,0,15,Materials,MATRLS,23.15043696,30.89643696,3.198899677,1.080597264,10.04976893
1327,2009-05-01,12060,5047,369604103,GE,GENERAL ELECTRIC CO,0.065613,0.065613,0,20,Industrials,INDUST,124.5465882,586.2485882,1.110842839,3.750886704,11.73243513
1328,2009-05-01,27828,5606,428236103,HPQ,HEWLETT-PACKARD CO,-0.045303,-0.045303,0,45,InformationTechnology,INFOTK,103.1406,106.7336,2.48322138,0.96731557,11.54384838
1329,2009-05-01,12490,6066,459200101,IBM,INTL BUSINESS MACHINES CORP,0.035074,0.035124,0,45,InformationTechnology,INFOTK,136.8825073,153.7285073,8.900032983,1.652923608,11.82687823
1330,2009-05-01,59328,6008,458140100,INTC,INTEL CORP,0.00507,0.00464,0,45,InformationTechnology,INFOTK,92.63035,82.20435,2.37227828,2.561202331,11.43637212
1331,2009-05-01,22111,6266,478160104,JNJ,JOHNSON & JOHNSON,0.062834,0.062797,0,35,HealthCare,HEALTH,156.446512,155.344512,3.382846714,2.548469585,11.96046945
1332,2009-05-01,47896,2968,46625H100,JPM,JPMORGAN CHASE & CO,0.118182,0.118182,0,40,Financials,FINS,133.8522449,577.2182449,0.912956777,4.891348424,11.80449182
1333,2009-05-01,11308,3144,191216100,KO,COCA-COLA CO,0.141928,0.141928,0,30,ConsumerStaples,COSTAP,111.09685,114.59985,4.814389409,3.465581529,11.61815762
1334,2009-05-01,22592,7435,88579Y101,MMM,3M CO,0.000174,-3.70E-05,0,20,Industrials,INDUST,41.9690921,45.0750921,3.884947894,1.970409691,10.64468872
1335,2009-05-01,22752,7257,58933Y105,MRK,MERCK & CO,0.137789,0.137789,0,35,HealthCare,HEALTH,58.9638654,52.7144654,2.901136831,2.233701647,10.98468008
1336,2009-05-01,21936,8530,717081103,PFE,PFIZER INC,0.148952,0.14986,-0.001,35,HealthCare,HEALTH,101.237145,91.099145,1.607576737,2.076854482,11.52522101
1337,2009-05-01,18163,8762,742718109,PG,PROCTER & GAMBLE CO,0.050566,0.050566,0,30,ConsumerStaples,COSTAP,149.0587,181.2497,2.361700071,2.505663846,11.91209547
1338,2009-05-01,66093,9899,00206R102,T,AT&T INC,-0.032397,-0.032397,0,50,Telecommunications,TELCOM,146.556,215.928,1.486233508,1.763310904,11.89516289
1339,2009-05-01,17830,10983,913017109,UTX,UNITED TECHNOLOGIES CORP,0.085074,0.085097,0,20,Industrials,INDUST,48.90854508,55.70854508,2.814232412,1.058534337,10.79770741
1340,2009-05-01,65875,2136,92343V104,VZ,VERIZON COMMUNICATIONS INC,-0.035597,-0.035597,0,50,Telecommunications,TELCOM,87.29203749,151.0210375,2.045651422,1.405579069,11.37701453
1341,2009-05-01,55976,11259,931142103,WMT,WAL-MART STORES INC,-0.007688,-0.007773,0,30,ConsumerStaples,COSTAP,192.3785308,229.6235308,2.870978551,0.569073741,12.16722022
1342,2009-05-01,11850,4503,30231G102,XOM,EXXON MOBIL CORP,0.046498,0.046405,0,10,Energy,ENERGY,335.9727789,329.5177789,3.151951168,1.249100768,12.72478542
1343,2009-06-01,24643,1356,13817101,AA,ALCOA INC,0.12039,0.12039,0,15,Materials,MATRLS,10.06438471,19.47838471,0.788621275,1.147407205,9.216758205
1344,2009-06-01,19561,2285,97023105,BA,BOEING CO,-0.052397,-0.052397,0,20,Industrials,INDUST,29.63474,33.98074,164.6374444,0.495230558,10.2967026
